id	line	column	filename	methodname	varname	vartype	else	return	right
1218	98	8	ResourceSingleObserver.java	onSubscribe	THIS	ResourceSingleObserver	0	DEF	$.DisposableHelper.setOnce($.s, s)
1218	98	8	ResourceSingleObserver.java	onSubscribe	s	Disposable	0	DEF	DisposableHelper.setOnce(this.s, $)
1219	121	8	ResourceSingleObserver.java	dispose	THIS	ResourceSingleObserver	0	DEF	$.DisposableHelper.dispose($.s)
97	118	8	ResourceSubscriber.java	onSubscribe	THIS	ResourceSubscriber	0	DEF	$.SubscriptionHelper.deferredSetOnce($.s, $.missedRequested, s)
97	118	8	ResourceSubscriber.java	onSubscribe	s	Subscription	0	DEF	SubscriptionHelper.deferredSetOnce(this.s, missedRequested, $)
98	154	8	ResourceSubscriber.java	dispose	THIS	ResourceSubscriber	0	DEF	$.SubscriptionHelper.cancel($.s)
1052	169	8	RxJavaPlugins.java	setFailOnNonBlockingScheduler	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1053	287	8	RxJavaPlugins.java	initComputationScheduler	f	Function<? super Callable<Scheduler>,? extends Scheduler>	0	RET	$ == null
1054	303	8	RxJavaPlugins.java	initIoScheduler	f	Function<? super Callable<Scheduler>,? extends Scheduler>	0	RET	$ == null
1055	319	8	RxJavaPlugins.java	initNewThreadScheduler	f	Function<? super Callable<Scheduler>,? extends Scheduler>	0	RET	$ == null
1056	335	8	RxJavaPlugins.java	initSingleScheduler	f	Function<? super Callable<Scheduler>,? extends Scheduler>	0	RET	$ == null
1057	349	8	RxJavaPlugins.java	onComputationScheduler	f	Function<? super Scheduler,? extends Scheduler>	0	RET	$ == null
1058	362	8	RxJavaPlugins.java	onError	error	Throwable	1	DEF	$ == null
1059	365	12	RxJavaPlugins.java	onError	THIS	RxJavaPlugins	0	DEF	$.isBug(error)
1059	365	12	RxJavaPlugins.java	onError	error	Throwable	0	DEF	isBug($)
1060	370	8	RxJavaPlugins.java	onError	f	Consumer<? super Throwable>	0	RET	$ != null
1061	395	8	RxJavaPlugins.java	isBug	error	Throwable	0	RET	$ instanceof OnErrorNotImplementedException
1062	400	8	RxJavaPlugins.java	isBug	error	Throwable	0	RET	$ instanceof MissingBackpressureException
1063	405	8	RxJavaPlugins.java	isBug	error	Throwable	0	RET	$ instanceof IllegalStateException
1064	410	8	RxJavaPlugins.java	isBug	error	Throwable	0	RET	$ instanceof NullPointerException
1065	414	8	RxJavaPlugins.java	isBug	error	Throwable	0	RET	$ instanceof IllegalArgumentException
1066	418	8	RxJavaPlugins.java	isBug	error	Throwable	0	RET	$ instanceof CompositeException
1067	439	8	RxJavaPlugins.java	onIoScheduler	f	Function<? super Scheduler,? extends Scheduler>	0	RET	$ == null
1068	453	8	RxJavaPlugins.java	onNewThreadScheduler	f	Function<? super Scheduler,? extends Scheduler>	0	RET	$ == null
1069	467	8	RxJavaPlugins.java	onSchedule	f	Function<? super Runnable,? extends Runnable>	0	RET	$ == null
1070	481	8	RxJavaPlugins.java	onSingleScheduler	f	Function<? super Scheduler,? extends Scheduler>	0	RET	$ == null
1071	535	8	RxJavaPlugins.java	setComputationSchedulerHandler	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1072	546	8	RxJavaPlugins.java	setErrorHandler	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1073	557	8	RxJavaPlugins.java	setInitComputationSchedulerHandler	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1074	568	8	RxJavaPlugins.java	setInitIoSchedulerHandler	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1075	579	8	RxJavaPlugins.java	setInitNewThreadSchedulerHandler	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1076	590	8	RxJavaPlugins.java	setInitSingleSchedulerHandler	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1077	601	8	RxJavaPlugins.java	setIoSchedulerHandler	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1078	612	8	RxJavaPlugins.java	setNewThreadSchedulerHandler	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1079	623	8	RxJavaPlugins.java	setScheduleHandler	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1080	634	8	RxJavaPlugins.java	setSingleSchedulerHandler	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1081	770	8	RxJavaPlugins.java	setOnCompletableAssembly	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1082	782	8	RxJavaPlugins.java	setOnCompletableSubscribe	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1083	794	8	RxJavaPlugins.java	setOnFlowableAssembly	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1084	806	8	RxJavaPlugins.java	setOnMaybeAssembly	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1085	818	8	RxJavaPlugins.java	setOnConnectableFlowableAssembly	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1086	830	8	RxJavaPlugins.java	setOnFlowableSubscribe	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1087	842	8	RxJavaPlugins.java	setOnMaybeSubscribe	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1088	854	8	RxJavaPlugins.java	setOnObservableAssembly	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1089	866	8	RxJavaPlugins.java	setOnConnectableObservableAssembly	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1090	879	8	RxJavaPlugins.java	setOnObservableSubscribe	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1091	891	8	RxJavaPlugins.java	setOnSingleAssembly	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1092	903	8	RxJavaPlugins.java	setOnSingleSubscribe	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1093	920	8	RxJavaPlugins.java	onSubscribe	f	BiFunction<? super Flowable,? super Subscriber,? extends Subscriber>	0	RET	$ != null
1094	937	8	RxJavaPlugins.java	onSubscribe	f	BiFunction<? super Observable,? super Observer,? extends Observer>	0	RET	$ != null
1095	954	8	RxJavaPlugins.java	onSubscribe	f	BiFunction<? super Single,? super SingleObserver,? extends SingleObserver>	0	RET	$ != null
1096	969	8	RxJavaPlugins.java	onSubscribe	f	BiFunction<? super Completable,? super CompletableObserver,? extends CompletableObserver>	0	RET	$ != null
1097	986	8	RxJavaPlugins.java	onSubscribe	f	BiFunction<? super Maybe,? super MaybeObserver,? extends MaybeObserver>	0	RET	$ != null
1098	1002	8	RxJavaPlugins.java	onAssembly	f	Function<? super Maybe,? extends Maybe>	0	RET	$ != null
1099	1018	8	RxJavaPlugins.java	onAssembly	f	Function<? super Flowable,? extends Flowable>	0	RET	$ != null
1100	1034	8	RxJavaPlugins.java	onAssembly	f	Function<? super ConnectableFlowable,? extends ConnectableFlowable>	0	RET	$ != null
1101	1050	8	RxJavaPlugins.java	onAssembly	f	Function<? super Observable,? extends Observable>	0	RET	$ != null
1102	1066	8	RxJavaPlugins.java	onAssembly	f	Function<? super ConnectableObservable,? extends ConnectableObservable>	0	RET	$ != null
1103	1082	8	RxJavaPlugins.java	onAssembly	f	Function<? super Single,? extends Single>	0	RET	$ != null
1104	1096	8	RxJavaPlugins.java	onAssembly	f	Function<? super Completable,? extends Completable>	0	RET	$ != null
1105	1110	8	RxJavaPlugins.java	setOnParallelAssembly	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1106	1140	8	RxJavaPlugins.java	onAssembly	f	Function<? super ParallelFlowable,? extends ParallelFlowable>	0	RET	$ != null
1107	1158	8	RxJavaPlugins.java	onBeforeBlocking	f	BooleanSupplier	0	RET	$ != null
1108	1179	8	RxJavaPlugins.java	setOnBeforeBlocking	THIS	RxJavaPlugins	0	IllegalStateException	$.lockdown
1203	46	8	SafeObserver.java	onSubscribe	THIS	SafeObserver	0	RET	$.DisposableHelper.validate($.s, s)
1203	46	8	SafeObserver.java	onSubscribe	s	Disposable	0	RET	DisposableHelper.validate(this.s, $)
1204	79	8	SafeObserver.java	onNext	THIS	SafeObserver	0	RET	$.done
1205	82	8	SafeObserver.java	onNext	THIS	SafeObserver	0	RET	$.s == null
1206	87	8	SafeObserver.java	onNext	t	T	0	RET	$ == null
1207	139	8	SafeObserver.java	onError	THIS	SafeObserver	0	RET	$.done
1208	145	8	SafeObserver.java	onError	THIS	SafeObserver	0	RET	$.s == null
1209	166	8	SafeObserver.java	onError	t	Throwable	0	DEF	$ == null
1210	181	8	SafeObserver.java	onComplete	THIS	SafeObserver	0	RET	$.done
1211	187	8	SafeObserver.java	onComplete	THIS	SafeObserver	0	RET	$.s == null
102	46	8	SafeSubscriber.java	onSubscribe	THIS	SafeSubscriber	0	RET	$.SubscriptionHelper.validate($.s, s)
102	46	8	SafeSubscriber.java	onSubscribe	s	Subscription	0	RET	SubscriptionHelper.validate(this.s, $)
103	68	8	SafeSubscriber.java	onNext	THIS	SafeSubscriber	0	RET	$.done
104	71	8	SafeSubscriber.java	onNext	THIS	SafeSubscriber	0	RET	$.s == null
105	76	8	SafeSubscriber.java	onNext	t	T	0	RET	$ == null
106	127	8	SafeSubscriber.java	onError	THIS	SafeSubscriber	0	RET	$.done
107	133	8	SafeSubscriber.java	onError	THIS	SafeSubscriber	0	RET	$.s == null
108	154	8	SafeSubscriber.java	onError	t	Throwable	0	DEF	$ == null
109	169	8	SafeSubscriber.java	onComplete	THIS	SafeSubscriber	0	RET	$.done
110	174	8	SafeSubscriber.java	onComplete	THIS	SafeSubscriber	0	RET	$.s == null
789	49	8	ScalarSubscription.java	request	THIS	ScalarSubscription	0	RET	$.SubscriptionHelper.validate(n)
789	49	8	ScalarSubscription.java	request	n	long	0	RET	SubscriptionHelper.validate($)
790	52	8	ScalarSubscription.java	request	THIS	ScalarSubscription	0	DEF	$.compareAndSet(NO_REQUEST, REQUESTED)
791	56	12	ScalarSubscription.java	request	THIS	ScalarSubscription	0	DEF	$.get() != CANCELLED
792	89	8	ScalarSubscription.java	poll	THIS	ScalarSubscription	0	RET	$.get() == NO_REQUEST
1031	69	12	ScheduledRunnable.java	run	THIS	ScheduledRunnable	0	DEF	$.compareAndSet(PARENT_INDEX, o, DONE)
1031	69	12	ScheduledRunnable.java	run	o	Object	0	DEF	$ != DISPOSED
1031	69	12	ScheduledRunnable.java	run	o	Object	0	DEF	compareAndSet(PARENT_INDEX, $, DONE)
1031	69	12	ScheduledRunnable.java	run	o	Object	0	DEF	$ != null
1032	75	16	ScheduledRunnable.java	run	THIS	ScheduledRunnable	0	DEF	$.compareAndSet(FUTURE_INDEX, o, DONE)
1032	75	16	ScheduledRunnable.java	run	o	Object	0	DEF	$ == DISPOSED
1032	75	16	ScheduledRunnable.java	run	o	Object	0	DEF	compareAndSet(FUTURE_INDEX, $, DONE)
1033	85	12	ScheduledRunnable.java	setFuture	o	Object	0	RET	$ == DONE
1034	88	12	ScheduledRunnable.java	setFuture	o	Object	0	RET	$ == DISPOSED
1035	92	12	ScheduledRunnable.java	setFuture	THIS	ScheduledRunnable	0	RET	$.compareAndSet(FUTURE_INDEX, o, f)
1035	92	12	ScheduledRunnable.java	setFuture	o	Object	0	RET	compareAndSet(FUTURE_INDEX, $, f)
1035	92	12	ScheduledRunnable.java	setFuture	f	Future<?>	0	RET	compareAndSet(FUTURE_INDEX, o, $)
1036	102	12	ScheduledRunnable.java	dispose	o	Object	0	DEF	$ == DONE
1036	102	12	ScheduledRunnable.java	dispose	o	Object	0	DEF	$ == DISPOSED
1037	105	12	ScheduledRunnable.java	dispose	THIS	ScheduledRunnable	0	DEF	$.compareAndSet(FUTURE_INDEX, o, DISPOSED)
1037	105	12	ScheduledRunnable.java	dispose	o	Object	0	DEF	compareAndSet(FUTURE_INDEX, $, DISPOSED)
1038	106	16	ScheduledRunnable.java	dispose	o	Object	0	DEF	$ != null
1039	115	12	ScheduledRunnable.java	dispose	o	Object	0	RET	$ == DISPOSED
1039	115	12	ScheduledRunnable.java	dispose	o	Object	0	RET	$ == null
1039	115	12	ScheduledRunnable.java	dispose	o	Object	0	RET	$ == DONE
1040	118	12	ScheduledRunnable.java	dispose	THIS	ScheduledRunnable	0	RET	$.compareAndSet(PARENT_INDEX, o, DISPOSED)
1040	118	12	ScheduledRunnable.java	dispose	o	Object	0	RET	compareAndSet(PARENT_INDEX, $, DISPOSED)
1177	167	8	Scheduler.java	schedulePeriodicallyDirect	THIS	Scheduler	0	RET	d == $.EmptyDisposable.INSTANCE
1177	167	8	Scheduler.java	schedulePeriodicallyDirect	d	Disposable	0	RET	$ == EmptyDisposable.INSTANCE
1009	62	12	SchedulerPoolFactory.java	start	curr	ScheduledExecutorService	0	RET	$ != null
1009	62	12	SchedulerPoolFactory.java	start	curr	ScheduledExecutorService	0	RET	$.isShutdown()
1010	66	12	SchedulerPoolFactory.java	start	curr	ScheduledExecutorService	1	RET	PURGE_THREAD.compareAndSet($, next)
1010	66	12	SchedulerPoolFactory.java	start	next	ScheduledExecutorService	1	RET	PURGE_THREAD.compareAndSet(curr, $)
1011	112	8	SchedulerPoolFactory.java	create	exec	ScheduledExecutorService	0	DEF	$ instanceof ScheduledThreadPoolExecutor
1180	73	8	SerialDisposable.java	get	THIS	SerialDisposable	0	RET	d == $.DisposableHelper.DISPOSED
1180	73	8	SerialDisposable.java	get	d	Disposable	0	RET	$ == DisposableHelper.DISPOSED
1221	68	8	SerializedObserver.java	onSubscribe	THIS	SerializedObserver	0	DEF	$.DisposableHelper.validate($.s, s)
1221	68	8	SerializedObserver.java	onSubscribe	s	Disposable	0	DEF	DisposableHelper.validate(this.s, $)
1222	89	8	SerializedObserver.java	onNext	THIS	SerializedObserver	0	RET	$.done
1223	92	8	SerializedObserver.java	onNext	t	T	0	RET	$ == null
1224	98	12	SerializedObserver.java	onNext	THIS	SerializedObserver	0	RET	$.done
1225	101	12	SerializedObserver.java	onNext	THIS	SerializedObserver	0	RET	$.emitting
1226	103	16	SerializedObserver.java	onNext	q	AppendOnlyLinkedArrayList<Object>	0	DEF	$ == null
1227	120	8	SerializedObserver.java	onError	THIS	SerializedObserver	0	RET	$.done
1228	126	12	SerializedObserver.java	onError	THIS	SerializedObserver	1	DEF	$.done
1229	129	12	SerializedObserver.java	onError	THIS	SerializedObserver	1	RET	$.emitting
1230	132	16	SerializedObserver.java	onError	q	AppendOnlyLinkedArrayList<Object>	0	DEF	$ == null
1231	137	16	SerializedObserver.java	onError	THIS	SerializedObserver	1	DEF	$.delayError
1232	150	8	SerializedObserver.java	onError	reportError	boolean	0	RET	$
1233	161	8	SerializedObserver.java	onComplete	THIS	SerializedObserver	0	RET	$.done
1234	165	12	SerializedObserver.java	onComplete	THIS	SerializedObserver	0	RET	$.done
1235	168	12	SerializedObserver.java	onComplete	THIS	SerializedObserver	0	RET	$.emitting
1236	170	16	SerializedObserver.java	onComplete	q	AppendOnlyLinkedArrayList<Object>	0	DEF	$ == null
1237	190	16	SerializedObserver.java	emitLoop	q	AppendOnlyLinkedArrayList<Object>	0	RET	$ == null
1238	197	12	SerializedObserver.java	emitLoop	THIS	SerializedObserver	0	RET	q.accept($.actual)
1238	197	12	SerializedObserver.java	emitLoop	q	AppendOnlyLinkedArrayList<Object>	0	RET	$.accept(actual)
190	53	8	SerializedProcessor.java	onSubscribe	THIS	SerializedProcessor	1	RET	$.done
191	55	16	SerializedProcessor.java	onSubscribe	THIS	SerializedProcessor	1	DEF	$.done
192	58	20	SerializedProcessor.java	onSubscribe	THIS	SerializedProcessor	0	RET	$.emitting
193	60	24	SerializedProcessor.java	onSubscribe	q	AppendOnlyLinkedArrayList<Object>	0	DEF	$ == null
194	74	8	SerializedProcessor.java	onSubscribe	cancel	boolean	1	DEF	$
195	84	8	SerializedProcessor.java	onNext	THIS	SerializedProcessor	0	RET	$.done
196	88	12	SerializedProcessor.java	onNext	THIS	SerializedProcessor	0	RET	$.done
197	91	12	SerializedProcessor.java	onNext	THIS	SerializedProcessor	0	RET	$.emitting
198	93	16	SerializedProcessor.java	onNext	q	AppendOnlyLinkedArrayList<Object>	0	DEF	$ == null
199	108	8	SerializedProcessor.java	onError	THIS	SerializedProcessor	0	RET	$.done
200	114	12	SerializedProcessor.java	onError	THIS	SerializedProcessor	1	DEF	$.done
201	118	16	SerializedProcessor.java	onError	THIS	SerializedProcessor	0	RET	$.emitting
202	120	20	SerializedProcessor.java	onError	q	AppendOnlyLinkedArrayList<Object>	0	DEF	$ == null
203	131	8	SerializedProcessor.java	onError	reportError	boolean	0	RET	$
204	140	8	SerializedProcessor.java	onComplete	THIS	SerializedProcessor	0	RET	$.done
205	144	12	SerializedProcessor.java	onComplete	THIS	SerializedProcessor	0	RET	$.done
206	148	12	SerializedProcessor.java	onComplete	THIS	SerializedProcessor	0	RET	$.emitting
207	150	16	SerializedProcessor.java	onComplete	q	AppendOnlyLinkedArrayList<Object>	0	DEF	$ == null
208	168	16	SerializedProcessor.java	emitLoop	q	AppendOnlyLinkedArrayList<Object>	0	RET	$ == null
1490	55	8	SerializedSubject.java	onSubscribe	THIS	SerializedSubject	1	RET	$.done
1491	57	16	SerializedSubject.java	onSubscribe	THIS	SerializedSubject	1	DEF	$.done
1492	60	20	SerializedSubject.java	onSubscribe	THIS	SerializedSubject	0	RET	$.emitting
1493	62	24	SerializedSubject.java	onSubscribe	q	AppendOnlyLinkedArrayList<Object>	0	DEF	$ == null
1494	76	8	SerializedSubject.java	onSubscribe	cancel	boolean	1	DEF	$
1495	86	8	SerializedSubject.java	onNext	THIS	SerializedSubject	0	RET	$.done
1496	90	12	SerializedSubject.java	onNext	THIS	SerializedSubject	0	RET	$.done
1497	93	12	SerializedSubject.java	onNext	THIS	SerializedSubject	0	RET	$.emitting
1498	95	16	SerializedSubject.java	onNext	q	AppendOnlyLinkedArrayList<Object>	0	DEF	$ == null
1499	110	8	SerializedSubject.java	onError	THIS	SerializedSubject	0	RET	$.done
1500	116	12	SerializedSubject.java	onError	THIS	SerializedSubject	1	DEF	$.done
1501	120	16	SerializedSubject.java	onError	THIS	SerializedSubject	0	RET	$.emitting
1502	122	20	SerializedSubject.java	onError	q	AppendOnlyLinkedArrayList<Object>	0	DEF	$ == null
1503	133	8	SerializedSubject.java	onError	reportError	boolean	0	RET	$
1504	142	8	SerializedSubject.java	onComplete	THIS	SerializedSubject	0	RET	$.done
1505	146	12	SerializedSubject.java	onComplete	THIS	SerializedSubject	0	RET	$.done
1506	150	12	SerializedSubject.java	onComplete	THIS	SerializedSubject	0	RET	$.emitting
1507	152	16	SerializedSubject.java	onComplete	q	AppendOnlyLinkedArrayList<Object>	0	DEF	$ == null
1508	170	16	SerializedSubject.java	emitLoop	q	AppendOnlyLinkedArrayList<Object>	0	RET	$ == null
79	68	8	SerializedSubscriber.java	onSubscribe	THIS	SerializedSubscriber	0	DEF	$.SubscriptionHelper.validate($.subscription, s)
79	68	8	SerializedSubscriber.java	onSubscribe	s	Subscription	0	DEF	SubscriptionHelper.validate(this.subscription, $)
80	76	8	SerializedSubscriber.java	onNext	THIS	SerializedSubscriber	0	RET	$.done
81	79	8	SerializedSubscriber.java	onNext	t	T	0	RET	$ == null
82	85	12	SerializedSubscriber.java	onNext	THIS	SerializedSubscriber	0	RET	$.done
83	88	12	SerializedSubscriber.java	onNext	THIS	SerializedSubscriber	0	RET	$.emitting
84	90	16	SerializedSubscriber.java	onNext	q	AppendOnlyLinkedArrayList<Object>	0	DEF	$ == null
85	107	8	SerializedSubscriber.java	onError	THIS	SerializedSubscriber	0	RET	$.done
86	113	12	SerializedSubscriber.java	onError	THIS	SerializedSubscriber	1	DEF	$.done
87	116	12	SerializedSubscriber.java	onError	THIS	SerializedSubscriber	1	RET	$.emitting
88	119	16	SerializedSubscriber.java	onError	q	AppendOnlyLinkedArrayList<Object>	0	DEF	$ == null
89	124	16	SerializedSubscriber.java	onError	THIS	SerializedSubscriber	1	DEF	$.delayError
90	137	8	SerializedSubscriber.java	onError	reportError	boolean	0	RET	$
91	148	8	SerializedSubscriber.java	onComplete	THIS	SerializedSubscriber	0	RET	$.done
92	152	12	SerializedSubscriber.java	onComplete	THIS	SerializedSubscriber	0	RET	$.done
93	155	12	SerializedSubscriber.java	onComplete	THIS	SerializedSubscriber	0	RET	$.emitting
94	157	16	SerializedSubscriber.java	onComplete	q	AppendOnlyLinkedArrayList<Object>	0	DEF	$ == null
95	177	16	SerializedSubscriber.java	emitLoop	q	AppendOnlyLinkedArrayList<Object>	0	RET	$ == null
96	184	12	SerializedSubscriber.java	emitLoop	THIS	SerializedSubscriber	0	RET	q.accept($.actual)
96	184	12	SerializedSubscriber.java	emitLoop	q	AppendOnlyLinkedArrayList<Object>	0	RET	$.accept(actual)
1313	98	8	Single.java	ambArray	THIS	Single	0	RET	sources.$.length == 0
1313	98	8	Single.java	ambArray	sources	SingleSource<? extends T>	0	RET	$.length == 0
1314	101	8	Single.java	ambArray	THIS	Single	0	RET	sources.$.length == 1
1314	101	8	Single.java	ambArray	sources	SingleSource<? extends T>	0	RET	$.length == 1
1315	924	8	Single.java	unsafeCreate	onSubscribe	SingleSource<T>	0	IllegalArgumentException	$ instanceof Single
1316	1008	8	Single.java	wrap	source	SingleSource<T>	0	RET	$ instanceof Single
1317	1487	8	Single.java	zipArray	THIS	Single	0	RET	sources.$.length == 0
1317	1487	8	Single.java	zipArray	sources	SingleSource<? extends T>	0	RET	$.length == 0
1321	3135	8	Single.java	test	cancelled	boolean	0	DEF	$
674	38	8	SingleAmb.java	subscribeActual	sources	SingleSource<? extends T>[]	1	RET	$ == null
675	42	20	SingleAmb.java	subscribeActual	THIS	SingleAmb	0	RET	$.element == null
676	46	20	SingleAmb.java	subscribeActual	THIS	SingleAmb	0	DEF	count == sources.$.length
676	46	20	SingleAmb.java	subscribeActual	sources	SingleSource<? extends T>[]	0	DEF	count == $.length
676	46	20	SingleAmb.java	subscribeActual	count	int	0	DEF	$ == sources.length
58149	67	8	SingleAmb.java	subscribeActual	i	int	0	NIL-FOR	$ < count
58149	67	8	SingleAmb.java	subscribeActual	count	int	0	NIL-FOR	i < $
677	69	12	SingleAmb.java	subscribeActual	shared	AmbSingleObserver<T>	0	RET	$.get()
678	73	12	SingleAmb.java	subscribeActual	s1	SingleSource<? extends T>	0	RET	$ == null
679	76	16	SingleAmb.java	subscribeActual	shared	AmbSingleObserver<T>	1	DEF	$.compareAndSet(false, true)
661	50	8	SingleCache.java	subscribeActual	THIS	SingleCache	1	DEF	$.add(d)
661	50	8	SingleCache.java	subscribeActual	d	CacheDisposable<T>	1	DEF	add($)
662	51	12	SingleCache.java	subscribeActual	d	CacheDisposable<T>	0	DEF	$.isDisposed()
663	56	12	SingleCache.java	subscribeActual	ex	Throwable	1	DEF	$ != null
664	64	8	SingleCache.java	subscribeActual	THIS	SingleCache	0	DEF	$.wip.getAndIncrement() == 0
665	72	12	SingleCache.java	add	a	CacheDisposable<T>[]	0	RET	$ == TERMINATED
666	80	12	SingleCache.java	add	THIS	SingleCache	0	RET	$.observers.compareAndSet(a, b)
666	80	12	SingleCache.java	add	a	CacheDisposable<T>[]	0	RET	observers.compareAndSet($, b)
666	80	12	SingleCache.java	add	b	CacheDisposable<T>[]	0	RET	observers.compareAndSet(a, $)
667	91	12	SingleCache.java	remove	n	int	0	RET	$ == 0
58148	96	12	SingleCache.java	remove	i	int	0	NIL-FOR	$ < n
58148	96	12	SingleCache.java	remove	n	int	0	NIL-FOR	i < $
668	97	16	SingleCache.java	remove	i	int	0	DEF	a[$] == observer
668	97	16	SingleCache.java	remove	a	CacheDisposable<T>[]	0	DEF	$[i] == observer
668	97	16	SingleCache.java	remove	observer	CacheDisposable<T>	0	DEF	a[i] == $
669	103	12	SingleCache.java	remove	j	int	0	RET	$ < 0
670	109	12	SingleCache.java	remove	n	int	1	DEF	$ == 1
671	116	12	SingleCache.java	remove	THIS	SingleCache	0	RET	$.observers.compareAndSet(a, b)
671	116	12	SingleCache.java	remove	a	CacheDisposable<T>[]	0	RET	observers.compareAndSet($, b)
671	116	12	SingleCache.java	remove	b	CacheDisposable<T>[]	0	RET	observers.compareAndSet(a, $)
672	133	12	SingleCache.java	onSuccess	THIS	SingleCache	0	DEF	$.d.isDisposed()
673	145	12	SingleCache.java	onError	THIS	SingleCache	0	DEF	$.d.isDisposed()
680	36	12	SingleFromCallable.java	subscribeActual	v	T	1	DEF	$ != null
400	57	8	SinglePostCompleteSubscriber.java	onSubscribe	THIS	SinglePostCompleteSubscriber	0	DEF	$.SubscriptionHelper.validate($.s, s)
400	57	8	SinglePostCompleteSubscriber.java	onSubscribe	s	Subscription	0	DEF	SubscriptionHelper.validate(this.s, $)
401	69	8	SinglePostCompleteSubscriber.java	complete	p	long	0	DEF	$ != 0
402	75	12	SinglePostCompleteSubscriber.java	complete	r	long	0	RET	($ & COMPLETE_MASK) != 0
403	79	12	SinglePostCompleteSubscriber.java	complete	r	long	0	RET	($ & REQUEST_MASK) != 0
404	86	12	SinglePostCompleteSubscriber.java	complete	THIS	SinglePostCompleteSubscriber	0	RET	$.compareAndSet(0, COMPLETE_MASK)
405	103	8	SinglePostCompleteSubscriber.java	request	THIS	SinglePostCompleteSubscriber	0	DEF	$.SubscriptionHelper.validate(n)
405	103	8	SinglePostCompleteSubscriber.java	request	n	long	0	DEF	SubscriptionHelper.validate($)
406	106	16	SinglePostCompleteSubscriber.java	request	r	long	0	DEF	($ & COMPLETE_MASK) != 0
407	107	20	SinglePostCompleteSubscriber.java	request	THIS	SinglePostCompleteSubscriber	0	DEF	$.compareAndSet(COMPLETE_MASK, COMPLETE_MASK + 1)
408	114	16	SinglePostCompleteSubscriber.java	request	THIS	SinglePostCompleteSubscriber	0	DEF	$.compareAndSet(r, u)
408	114	16	SinglePostCompleteSubscriber.java	request	r	long	0	DEF	compareAndSet($, u)
408	114	16	SinglePostCompleteSubscriber.java	request	u	long	0	DEF	compareAndSet(r, $)
1015	73	12	SingleScheduler.java	start	current	ScheduledExecutorService	0	RET	$ != SHUTDOWN
1016	74	16	SingleScheduler.java	start	next	ScheduledExecutorService	0	DEF	$ != null
1017	79	12	SingleScheduler.java	start	next	ScheduledExecutorService	0	DEF	$ == null
1018	82	12	SingleScheduler.java	start	THIS	SingleScheduler	0	RET	$.executor.compareAndSet(current, next)
1018	82	12	SingleScheduler.java	start	current	ScheduledExecutorService	0	RET	executor.compareAndSet($, next)
1018	82	12	SingleScheduler.java	start	next	ScheduledExecutorService	0	RET	executor.compareAndSet(current, $)
1019	92	8	SingleScheduler.java	shutdown	current	ScheduledExecutorService	0	DEF	$ != SHUTDOWN
1020	94	12	SingleScheduler.java	shutdown	current	ScheduledExecutorService	0	DEF	$ != SHUTDOWN
1021	112	12	SingleScheduler.java	scheduleDirect	delay	long	1	DEF	$ <= 0L
1383	69	8	SingleSubject.java	onSubscribe	THIS	SingleSubject	0	DEF	$.observers.get() == TERMINATED
1384	77	8	SingleSubject.java	onSuccess	value	T	0	RET	$ == null
1385	81	8	SingleSubject.java	onSuccess	THIS	SingleSubject	0	DEF	$.once.compareAndSet(false, true)
1386	92	8	SingleSubject.java	onError	e	Throwable	0	DEF	$ == null
1387	95	8	SingleSubject.java	onError	THIS	SingleSubject	1	DEF	$.once.compareAndSet(false, true)
1388	109	8	SingleSubject.java	subscribeActual	THIS	SingleSubject	1	DEF	$.add(md)
1388	109	8	SingleSubject.java	subscribeActual	md	SingleDisposable<T>	1	DEF	add($)
1389	110	12	SingleSubject.java	subscribeActual	md	SingleDisposable<T>	0	DEF	$.isDisposed()
1390	115	12	SingleSubject.java	subscribeActual	ex	Throwable	1	DEF	$ != null
1391	126	12	SingleSubject.java	add	a	SingleDisposable<T>[]	0	RET	$ == TERMINATED
